gene symbol,p_val_adj,avg_logFC,cell type
ZFP36L1,2.03E-99,0.613445,Principal cells
CD63,1.00E-96,0.572803,Principal cells
PRKAR1A,1.54E-96,0.658736,Principal cells
SARAF,3.20E-95,0.595428,Principal cells
EIF1,5.55E-95,0.558508,Principal cells
KCNJ16,7.74E-95,0.50431,Principal cells
RPS14,8.75E-95,0.5377,Principal cells
RPS3A,4.27E-94,0.558774,Principal cells
RPS18,6.50E-92,0.52966,Principal cells
KAZN,1.30E-91,0.635515,Principal cells
LDHB,8.17E-91,0.486638,Principal cells
RPL11,4.71E-90,0.511743,Principal cells
HSPD1,4.56E-89,0.471072,Principal cells
TPT1,1.29E-88,0.519409,Principal cells
TXNIP,1.27E-87,0.42755,Principal cells
S100A6,2.15E-86,0.445907,Principal cells
DCDC2,8.49E-86,0.437709,Principal cells
RPL15,1.64E-85,0.523322,Principal cells
PDIA6,1.36E-84,0.602697,Principal cells
SLPI,1.60E-84,0.484346,Principal cells
CALM1,6.30E-84,0.569703,Principal cells
EID1,2.66E-83,0.584649,Principal cells
IGFBP7,4.61E-83,0.407037,Principal cells
PLSCR1,7.42E-82,0.546591,Principal cells
S100A10,2.30E-80,0.474011,Principal cells
EPRS,2.76E-80,0.588121,Principal cells
GNB2L1,9.36E-80,0.523969,Principal cells
TGOLN2,1.46E-76,0.536916,Principal cells
IFITM3,7.23E-76,0.471238,Principal cells
RPS27A,1.60E-75,0.451873,Principal cells
MAL,1.79E-75,0.438062,Principal cells
RPS5,1.09E-74,0.48618,Principal cells
TMEM213,1.89E-74,0.434433,Principal cells
HSP90AB1,3.11E-74,0.43537,Principal cells
PSMA7,8.58E-74,0.547407,Principal cells
COX4I1,1.09E-72,0.503596,Principal cells
MPPED2,6.50E-72,0.431395,Principal cells
RPL7A,7.25E-72,0.521353,Principal cells
RPL31,7.87E-70,0.465415,Principal cells
NPM1,1.19E-69,0.511682,Principal cells
RPS23,1.68E-68,0.485231,Principal cells
REEP5,3.10E-68,0.497364,Principal cells
RPS19,3.83E-68,0.41005,Principal cells
RPL5,4.06E-68,0.436041,Principal cells
LDHA,5.40E-68,0.417579,Principal cells
IQGAP1,1.68E-67,0.48456,Principal cells
ALDOA,3.39E-66,0.498776,Principal cells
PDIA3,3.77E-66,0.53714,Principal cells
RPL13A,9.19E-66,0.398654,Principal cells
RPSA,5.54E-65,0.440905,Principal cells
PPIA,2.35E-64,0.502216,Principal cells
FTH1,1.05E-63,0.386885,Principal cells
RPL10A,1.62E-61,0.478111,Principal cells
FAM107B,4.59E-60,0.472652,Principal cells
YWHAB,1.77E-59,0.469341,Principal cells
COBLL1,2.15E-59,0.407026,Principal cells
CRYAB,2.69E-59,0.346113,Principal cells
CANX,3.19E-59,0.47892,Principal cells
LITAF,2.77E-58,0.431244,Principal cells
SEC62,3.83E-58,0.466218,Principal cells
DSP,1.82E-54,0.418606,Principal cells
MTUS1,6.70E-54,0.403799,Principal cells
RPL6,3.29E-53,0.373039,Principal cells
PFDN5,1.26E-52,0.414798,Principal cells
MYO10,3.32E-52,0.432681,Principal cells
CD2AP,5.67E-51,0.39383,Principal cells
HLA-B,2.49E-50,0.353098,Principal cells
RPL18,2.69E-50,0.399425,Principal cells
RPL8,3.41E-50,0.388994,Principal cells
RPS9,4.98E-50,0.370932,Principal cells
EIF4A2,1.06E-49,0.446742,Principal cells
CADPS2,8.56E-49,0.53404,Principal cells
ATP5B,2.62E-48,0.374081,Principal cells
SYTL2,4.36E-48,0.41916,Principal cells
RPS8,7.48E-48,0.372457,Principal cells
11-Sep,1.66E-47,0.410836,Principal cells
TMTC2,5.07E-47,0.416184,Principal cells
RANBP2,6.72E-46,0.460176,Principal cells
ATP6V1A,8.34E-46,0.367862,Principal cells
RPS12,1.82E-45,0.385709,Principal cells
RPS20,9.29E-45,0.383218,Principal cells
RPL9,1.06E-44,0.369724,Principal cells
RHOA,7.93E-43,0.425209,Principal cells
HINT1,8.92E-43,0.406743,Principal cells
HNRNPU,9.55E-43,0.364786,Principal cells
PSAP,3.16E-41,0.342422,Principal cells
DDX5,4.61E-41,0.332095,Principal cells
ANXA2,5.42E-41,0.340564,Principal cells
SPTBN1,3.22E-40,0.352159,Principal cells
IVNS1ABP,1.67E-39,0.332088,Principal cells
PTMA,1.93E-39,0.356942,Principal cells
KIF5B,4.82E-39,0.392929,Principal cells
RPS11,5.96E-39,0.331971,Principal cells
RPS15,1.96E-37,0.358844,Principal cells
RPL4,2.24E-37,0.351389,Principal cells
NUCKS1,2.49E-37,0.348663,Principal cells
CIB1,4.45E-37,0.340292,Principal cells
PCM1,8.99E-37,0.328413,Principal cells
NFAT5,1.04E-36,0.370138,Principal cells
XRCC5,1.62E-36,0.351812,Principal cells
RHOBTB3,1.06E-35,0.297294,Principal cells
TAX1BP1,2.20E-35,0.354626,Principal cells
ACADVL,6.14E-35,0.351251,Principal cells
GNAS,1.95E-34,0.29895,Principal cells
EIF4G2,4.98E-34,0.383928,Principal cells
PKM,2.21E-33,0.320796,Principal cells
SERF2,4.22E-33,0.340057,Principal cells
RPLP2,8.22E-32,0.303134,Principal cells
RPL14,3.46E-31,0.310547,Principal cells
PABPC1,6.24E-31,0.321157,Principal cells
RBPMS,3.47E-30,0.309254,Principal cells
RPL24,8.54E-30,0.307088,Principal cells
WWTR1,1.62E-29,0.297779,Principal cells
RNF213,1.36E-28,0.287939,Principal cells
RP11-123O10.4,1.47E-28,0.325443,Principal cells
RPL34,1.54E-28,0.271749,Principal cells
SMARCA2,5.29E-27,0.346762,Principal cells
MTR,1.69E-26,0.257204,Principal cells
HNRNPA2B1,5.40E-26,0.251214,Principal cells
APLP2,9.53E-26,0.303043,Principal cells
AP000769.1,4.98E-25,0.2606,Principal cells
MAP4,2.04E-24,0.264253,Principal cells
JAK1,3.01E-24,0.31006,Principal cells
KTN1,4.72E-24,0.27084,Principal cells
AFF1,1.27E-23,0.286012,Principal cells
CDC42BPB,1.81E-22,0.293223,Principal cells
DSTN,1.83E-20,0.277911,Principal cells
WSB1,3.49E-20,0.314687,Principal cells
PDE4D,5.48E-19,0.294095,Principal cells
ERC1,7.34E-19,0.290281,Principal cells
HNRNPDL,2.54E-18,0.263572,Principal cells
SF3B1,4.51E-18,0.263382,Principal cells
UBXN4,7.46E-18,0.255551,Principal cells
HSPA9,2.57E-17,0.295131,Principal cells
SLC26A7,0,2.483153,Intercalated cells
CLNK,0,2.460879,Intercalated cells
ATP6V0D2,0,2.00981,Intercalated cells
ADGRF5,0,1.901154,Intercalated cells
RP11-690G19.4,0,1.889434,Intercalated cells
PDE1C,0,1.860944,Intercalated cells
SLC4A1,0,1.803933,Intercalated cells
PACRG,0,1.783794,Intercalated cells
TMEM213,0,1.68959,Intercalated cells
IL18,0,1.6266,Intercalated cells
RCAN2,0,1.581904,Intercalated cells
KIT,0,1.4803,Intercalated cells
LINC01187,0,1.446232,Intercalated cells
ATP6V1C2,0,1.402321,Intercalated cells
PTGER3,0,1.382546,Intercalated cells
ATP6V0A4,0,1.362479,Intercalated cells
SEMA3C,1.58E-264,1.40593,Intercalated cells
ADGRF1,1.89E-257,1.330235,Intercalated cells
CA12,6.01E-255,1.243325,Intercalated cells
TMEM117,1.64E-244,1.320365,Intercalated cells
ITGA6,3.19E-235,1.30067,Intercalated cells
ARHGAP18,5.03E-221,1.215239,Intercalated cells
EPS8,8.38E-207,1.173246,Intercalated cells
SNTB1,3.12E-199,1.220938,Intercalated cells
MAGI1,2.47E-196,1.171587,Intercalated cells
TMEM101,1.51E-195,1.230252,Intercalated cells
C1orf168,1.76E-179,1.07054,Intercalated cells
PLCG2,4.78E-175,1.210154,Intercalated cells
CALCA,1.83E-165,1.405784,Intercalated cells
MPPED2,1.06E-148,1.072827,Intercalated cells
NEDD4L,2.53E-127,0.94539,Intercalated cells
SLIT2,3.83E-122,1.400757,Intercalated cells
SCIN,8.48E-116,0.867899,Intercalated cells
C12orf75,1.65E-115,0.989306,Intercalated cells
GRB14,5.86E-114,0.894606,Intercalated cells
CACNB2,2.53E-107,1.113567,Intercalated cells
ATP6V1A,6.62E-93,0.844632,Intercalated cells
TBC1D14,5.89E-92,0.874528,Intercalated cells
ACAT1,6.81E-90,1.008533,Intercalated cells
LITAF,5.86E-87,0.888835,Intercalated cells
AC013463.2,7.13E-78,0.524286,Intercalated cells
MOB1B,7.22E-77,0.82384,Intercalated cells
PSD3,2.39E-74,0.819917,Intercalated cells
FOXP1,6.55E-74,0.778128,Intercalated cells
IGFBP5,9.23E-72,0.680684,Intercalated cells
DSP,6.26E-70,0.75551,Intercalated cells
PTGR1,9.72E-58,0.872857,Intercalated cells
RP11-368L12.1,7.58E-56,0.695137,Intercalated cells
TFCP2L1,2.68E-50,0.628537,Intercalated cells
HSP90AA1,1.10E-49,0.758592,Intercalated cells
FREM1,2.48E-47,0.630301,Intercalated cells
MTR,3.15E-47,0.604768,Intercalated cells
SHROOM3,1.76E-46,0.661288,Intercalated cells
PCNXL4,6.72E-40,0.652631,Intercalated cells
TXNIP,7.21E-39,0.457997,Intercalated cells
NRD1,8.98E-39,0.594663,Intercalated cells
CRYBG3,1.88E-38,0.628013,Intercalated cells
RNF152,2.98E-38,0.494898,Intercalated cells
LIMA1,1.85E-36,0.595671,Intercalated cells
ITPR2,8.53E-36,0.501405,Intercalated cells
TBC1D4,1.74E-35,0.551016,Intercalated cells
MAGI3,6.46E-33,0.537541,Intercalated cells
NR3C2,6.08E-32,0.474269,Intercalated cells
FNDC3A,4.02E-31,0.537616,Intercalated cells
HSPD1,6.97E-31,0.701925,Intercalated cells
HSP90AB1,1.84E-30,0.522332,Intercalated cells
ARL15,9.80E-30,0.466474,Intercalated cells
CLIP1,5.36E-29,0.517082,Intercalated cells
PDE1A,6.09E-29,0.387351,Intercalated cells
RTN4,1.01E-28,0.456801,Intercalated cells
ZBTB20,2.82E-28,0.301754,Intercalated cells
TBC1D1,5.90E-27,0.504328,Intercalated cells
GULP1,4.73E-23,0.533802,Intercalated cells
HSPH1,6.25E-23,0.444992,Intercalated cells
LINC00969,7.15E-23,0.517372,Intercalated cells
PRKG1,3.50E-22,0.380313,Intercalated cells
B2M,5.14E-22,0.514432,Intercalated cells
FTL,1.11E-21,0.725354,Intercalated cells
PTBP3,2.81E-21,0.434663,Intercalated cells
MSI2,2.83E-21,0.4161,Intercalated cells
MAP4K3,1.12E-17,0.442689,Intercalated cells
PLCL1,5.48E-17,0.445282,Intercalated cells
EZR,2.11E-16,0.438488,Intercalated cells
THRB,4.73E-15,0.416631,Intercalated cells
MYO10,1.04E-14,0.410739,Intercalated cells
RP11-123O10.4,1.30E-14,0.522982,Intercalated cells
HLA-B,2.86E-14,0.356844,Intercalated cells
ESRRG,3.30E-14,0.285294,Intercalated cells
THSD7A,4.48E-14,0.258629,Intercalated cells
MAL,6.90E-13,0.41324,Intercalated cells
TRIM2,2.32E-12,0.398669,Intercalated cells
PTPRJ,1.38E-11,0.355833,Intercalated cells
FNBP1L,2.94E-11,0.319187,Intercalated cells
EIF1,6.80E-11,0.445808,Intercalated cells
ARHGEF28,1.67E-10,0.341661,Intercalated cells
TMSB4X,2.09E-10,0.26933,Intercalated cells
COX4I1,3.61E-09,0.333884,Intercalated cells
WWP1,7.02E-09,0.321873,Intercalated cells
CRYAB,2.07E-08,0.41428,Intercalated cells
RPL15,4.17E-08,0.384066,Intercalated cells
PICALM,1.27E-07,0.295527,Intercalated cells
HIPK2,1.92E-06,0.315242,Intercalated cells
KMT2E,4.96E-06,0.260976,Intercalated cells
ZSWIM6,6.38E-06,0.341364,Intercalated cells
RPL3,7.64E-06,0.25334,Intercalated cells
RPS4X,9.98E-06,0.290381,Intercalated cells
PHLDB2,1.54E-05,0.277482,Intercalated cells
RP11-307N16.6,1.81E-05,0.276683,Intercalated cells
PDE4D,2.96E-05,0.262737,Intercalated cells
SBF2,3.78E-05,0.277881,Intercalated cells
EPCAM,0.000103,0.265113,Intercalated cells
RPL7,0.000409,0.258065,Intercalated cells
RPL6,0.000762,0.281913,Intercalated cells
CYSTM1,0.001626,0.252424,Intercalated cells
RPL5,0.002594,0.269889,Intercalated cells
LGR4,0.037148,0.257186,Intercalated cells
PARK2,0.197751,0.254758,Intercalated cells
EMCN,0,2.922292,Glomerular endothelial
LDB2,0,2.437268,Glomerular endothelial
PTPRB,0,2.299257,Glomerular endothelial
FLT1,0,2.296711,Glomerular endothelial
HECW2,0,2.079424,Glomerular endothelial
RAPGEF4,5.09E-274,1.870036,Glomerular endothelial
PLAT,2.03E-268,2.059007,Glomerular endothelial
TEK,7.12E-263,1.842446,Glomerular endothelial
MEIS2,7.30E-261,2.152469,Glomerular endothelial
CHRM3,1.65E-203,1.908006,Glomerular endothelial
PLPP1,3.54E-196,1.952278,Glomerular endothelial
ITGA8,1.70E-164,1.707397,Glomerular endothelial
PREX2,5.71E-151,1.554642,Glomerular endothelial
GNA14,1.98E-147,1.56865,Glomerular endothelial
SLCO2A1,9.05E-142,1.753117,Glomerular endothelial
IGFBP5,3.55E-141,1.96481,Glomerular endothelial
SHANK3,1.31E-128,1.446857,Glomerular endothelial
ZEB1,2.17E-124,1.624635,Glomerular endothelial
RBMS3,3.93E-121,1.504116,Glomerular endothelial
NRG3,1.06E-120,1.797715,Glomerular endothelial
EPAS1,1.99E-112,1.654322,Glomerular endothelial
ADGRF5,5.79E-105,1.319822,Glomerular endothelial
CDH13,1.14E-92,1.427652,Glomerular endothelial
ELMO1,2.42E-90,1.323681,Glomerular endothelial
TIMP3,1.32E-89,1.636786,Glomerular endothelial
SYNE1,9.56E-86,1.636647,Glomerular endothelial
NOSTRIN,5.54E-84,1.374802,Glomerular endothelial
GRB10,3.72E-75,1.354737,Glomerular endothelial
TCF4,1.37E-74,1.348448,Glomerular endothelial
PTPRM,1.28E-69,1.249335,Glomerular endothelial
SNED1,2.18E-69,1.489039,Glomerular endothelial
ST6GALNAC3,4.50E-67,1.033695,Glomerular endothelial
DOCK4,8.65E-64,1.335393,Glomerular endothelial
EBF1,1.04E-62,1.160195,Glomerular endothelial
TGFBR2,1.55E-57,1.343339,Glomerular endothelial
PLPP3,5.26E-57,1.32133,Glomerular endothelial
HSPA1A,7.21E-52,1.602339,Glomerular endothelial
RASAL2,7.13E-50,1.081385,Glomerular endothelial
CACNA1C,9.65E-47,1.189989,Glomerular endothelial
TMTC1,2.37E-42,1.189413,Glomerular endothelial
DNAJB1,2.62E-42,1.440442,Glomerular endothelial
PBX1,9.98E-40,1.103289,Glomerular endothelial
PIP4K2A,5.13E-37,1.104655,Glomerular endothelial
ADGRL2,8.14E-30,1.187003,Glomerular endothelial
HIVEP3,1.03E-28,1.030742,Glomerular endothelial
PTPRG,6.39E-28,0.730441,Glomerular endothelial
FOS,1.90E-27,1.065056,Glomerular endothelial
ASAP1,4.22E-27,0.957801,Glomerular endothelial
PITPNC1,8.98E-27,0.89621,Glomerular endothelial
PEAK1,2.98E-25,0.907298,Glomerular endothelial
FBXL7,1.06E-23,0.914443,Glomerular endothelial
AKAP12,2.27E-23,0.820899,Glomerular endothelial
SEC14L1,5.23E-23,0.883829,Glomerular endothelial
ANKS1A,1.09E-21,1.01944,Glomerular endothelial
AKT3,2.25E-20,0.831721,Glomerular endothelial
ARHGAP26,1.44E-19,0.820849,Glomerular endothelial
KALRN,6.66E-19,0.858419,Glomerular endothelial
ST6GAL1,8.65E-19,0.669862,Glomerular endothelial
LIMCH1,8.53E-18,0.751034,Glomerular endothelial
PPFIBP1,1.27E-17,0.77961,Glomerular endothelial
SPTBN1,1.61E-16,0.716452,Glomerular endothelial
GNAQ,1.68E-15,0.625548,Glomerular endothelial
TACC1,1.17E-14,0.749406,Glomerular endothelial
LIFR,1.43E-14,0.806708,Glomerular endothelial
ARGLU1,1.49E-14,0.640012,Glomerular endothelial
PRKCA,2.68E-14,0.689203,Glomerular endothelial
APBB2,2.68E-13,0.663278,Glomerular endothelial
ITGA1,1.13E-12,0.689156,Glomerular endothelial
PRKG1,1.24E-12,0.456767,Glomerular endothelial
PIK3C2A,1.11E-11,0.802335,Glomerular endothelial
ZBTB16,2.48E-11,0.582179,Glomerular endothelial
MTSS1,2.88E-11,0.780381,Glomerular endothelial
ARL15,3.90E-11,0.523299,Glomerular endothelial
RBMS1,9.38E-11,0.661477,Glomerular endothelial
HLA-E,1.06E-10,0.720811,Glomerular endothelial
HERC1,1.77E-10,0.709438,Glomerular endothelial
NTN4,2.28E-10,0.831125,Glomerular endothelial
TTC28,4.70E-10,0.561341,Glomerular endothelial
HSPH1,5.28E-10,1.140044,Glomerular endothelial
SMYD3,7.32E-10,0.629033,Glomerular endothelial
PLXDC2,2.85E-09,0.582338,Glomerular endothelial
MAML3,3.52E-09,0.626551,Glomerular endothelial
GPX3,3.82E-08,0.495883,Glomerular endothelial
IL6ST,4.78E-08,0.763146,Glomerular endothelial
FCHSD2,6.43E-08,0.587795,Glomerular endothelial
PIAS1,1.38E-07,0.643491,Glomerular endothelial
BMPR2,4.26E-07,0.719317,Glomerular endothelial
DNAJC1,1.38E-06,0.71837,Glomerular endothelial
UTRN,3.36E-06,0.502845,Glomerular endothelial
CACNA2D1,9.75E-06,0.675995,Glomerular endothelial
NKTR,1.13E-05,0.553439,Glomerular endothelial
MEF2A,2.15E-05,0.491362,Glomerular endothelial
LDLRAD4,2.93E-05,0.623245,Glomerular endothelial
ALDOB,3.63E-05,0.419967,Glomerular endothelial
COL4A2,5.61E-05,0.544455,Glomerular endothelial
DPYD,8.36E-05,0.620014,Glomerular endothelial
LRCH1,9.63E-05,0.621384,Glomerular endothelial
CADPS2,0.000123,0.460341,Glomerular endothelial
STARD13,0.000134,0.564073,Glomerular endothelial
MYO1E,0.000211,0.564641,Glomerular endothelial
FKBP5,0.000351,0.428263,Glomerular endothelial
MED13L,0.000442,0.450906,Glomerular endothelial
RFX3,0.001343,0.558041,Glomerular endothelial
CALD1,0.003138,0.407592,Glomerular endothelial
HSP90AA1,0.003663,0.598605,Glomerular endothelial
ARHGEF3,0.007569,0.619159,Glomerular endothelial
KIAA1217,0.007764,0.4819,Glomerular endothelial
MACROD2,0.012683,0.394754,Glomerular endothelial
APP,0.013502,0.429648,Glomerular endothelial
CEP112,0.02046,0.4727,Glomerular endothelial
UACA,0.027678,0.476164,Glomerular endothelial
JMJD1C,0.03919,0.368133,Glomerular endothelial
QKI,0.041746,0.538133,Glomerular endothelial
EXOC6B,0.047612,0.505117,Glomerular endothelial
GPC5,0.071998,0.416738,Glomerular endothelial
PRKCE,0.13762,0.466958,Glomerular endothelial
MACF1,0.164093,0.329218,Glomerular endothelial
SBF2,0.21958,0.405838,Glomerular endothelial
NFIA,0.306421,0.40521,Glomerular endothelial
ZSWIM6,0.364148,0.421508,Glomerular endothelial
TJP1,0.42663,0.437885,Glomerular endothelial
ITSN2,1,0.419288,Glomerular endothelial
FMNL2,1,0.455522,Glomerular endothelial
DYRK1A,1,0.373566,Glomerular endothelial
PAN3,1,0.330662,Glomerular endothelial
ARHGEF12,1,0.339916,Glomerular endothelial
COL4A1,1,0.400243,Glomerular endothelial
PDE8A,1,0.294177,Glomerular endothelial
SVIL,1,0.332952,Glomerular endothelial
BCAS3,1,0.279319,Glomerular endothelial
EPB41L4A,1,0.372204,Glomerular endothelial
RABGAP1L,1,0.265031,Glomerular endothelial
NCOA1,1,0.304664,Glomerular endothelial
SORBS2,1,0.304547,Glomerular endothelial
CFLAR,1,0.347308,Glomerular endothelial
HIPK2,1,0.323365,Glomerular endothelial
MBNL1,1,0.358197,Glomerular endothelial
SASH1,1,0.330904,Glomerular endothelial
HIBCH,1,0.345642,Glomerular endothelial
DNASE1L3,0,1.77505,Ascending vasa recta
GPM6A,1.30E-269,2.082888,Ascending vasa recta
ADGRL4,2.94E-243,1.76161,Ascending vasa recta
EGFL7,7.94E-197,1.688633,Ascending vasa recta
CEACAM1,9.42E-188,1.649451,Ascending vasa recta
PECAM1,1.81E-187,1.606086,Ascending vasa recta
SDPR,2.65E-186,1.570787,Ascending vasa recta
TLL1,3.85E-183,1.718797,Ascending vasa recta
ENG,3.30E-174,1.762571,Ascending vasa recta
LDB2,2.34E-163,1.69486,Ascending vasa recta
PLAT,2.42E-160,1.527523,Ascending vasa recta
IGFBP5,9.06E-147,1.778315,Ascending vasa recta
HLA-DRB1,2.92E-143,1.641938,Ascending vasa recta
FN1,3.46E-141,1.409576,Ascending vasa recta
MEIS2,1.41E-85,1.51961,Ascending vasa recta
HLA-DRA,1.09E-83,1.375658,Ascending vasa recta
EMCN,1.06E-76,1.107311,Ascending vasa recta
SH3BP5,6.66E-76,1.377109,Ascending vasa recta
FLT1,3.44E-68,1.17729,Ascending vasa recta
ZNF385D,5.82E-65,1.387421,Ascending vasa recta
CD74,2.31E-64,1.409092,Ascending vasa recta
ZEB1,6.50E-60,1.20216,Ascending vasa recta
B2M,1.10E-58,1.13537,Ascending vasa recta
PTPRB,1.83E-58,1.258646,Ascending vasa recta
HLA-B,5.62E-57,1.19989,Ascending vasa recta
CD59,6.55E-53,1.133446,Ascending vasa recta
HLA-E,8.93E-52,1.201583,Ascending vasa recta
RBMS3,2.32E-48,0.900621,Ascending vasa recta
ST6GALNAC3,2.90E-44,0.885437,Ascending vasa recta
TCF4,1.06E-40,1.000194,Ascending vasa recta
EPAS1,2.04E-38,0.920651,Ascending vasa recta
VIM,3.35E-38,1.059961,Ascending vasa recta
IFITM3,5.74E-38,0.954855,Ascending vasa recta
FBXL7,2.55E-34,1.111173,Ascending vasa recta
DOCK4,3.78E-28,0.967038,Ascending vasa recta
TMSB10,9.23E-26,0.929697,Ascending vasa recta
TGM2,9.90E-25,0.882461,Ascending vasa recta
KALRN,5.69E-24,0.937406,Ascending vasa recta
TGFBR2,1.90E-23,0.927471,Ascending vasa recta
MIR99AHG,5.01E-22,0.837055,Ascending vasa recta
PTPRM,2.14E-20,0.780484,Ascending vasa recta
ASAP1,5.61E-18,0.851379,Ascending vasa recta
CD9,1.17E-17,0.887922,Ascending vasa recta
APP,1.60E-17,0.63029,Ascending vasa recta
ARHGAP26,2.55E-16,0.948541,Ascending vasa recta
MYL12A,8.28E-14,0.735653,Ascending vasa recta
ADGRF5,1.42E-13,0.472002,Ascending vasa recta
MT2A,2.97E-12,0.545383,Ascending vasa recta
FTL,7.19E-12,0.520869,Ascending vasa recta
RPLP0,8.29E-12,0.540977,Ascending vasa recta
ID1,8.70E-12,0.723177,Ascending vasa recta
IGFBP7,1.81E-11,0.38705,Ascending vasa recta
DDX5,3.38E-11,0.547224,Ascending vasa recta
PLPP3,6.47E-11,0.801695,Ascending vasa recta
UTRN,8.56E-11,0.643209,Ascending vasa recta
PBX1,1.23E-10,0.661138,Ascending vasa recta
HSP90B1,2.46E-10,0.480927,Ascending vasa recta
RPL13,3.65E-10,0.448947,Ascending vasa recta
RPS2,6.69E-10,0.563261,Ascending vasa recta
TMSB4X,7.95E-10,0.654966,Ascending vasa recta
RPS6,1.60E-09,0.411201,Ascending vasa recta
IL6ST,6.11E-09,0.697662,Ascending vasa recta
TFPI,1.91E-08,0.607108,Ascending vasa recta
NAMPT,1.45E-07,0.573837,Ascending vasa recta
CNN3,2.60E-07,0.660239,Ascending vasa recta
GAPDH,3.55E-07,0.478658,Ascending vasa recta
RPL19,4.98E-05,0.456911,Ascending vasa recta
TIMP3,7.39E-05,0.507999,Ascending vasa recta
MYL6,0.000178,0.413745,Ascending vasa recta
MYL12B,0.000275,0.461364,Ascending vasa recta
RASAL2,0.000455,0.498981,Ascending vasa recta
EIF1,0.000555,0.457762,Ascending vasa recta
RPLP1,0.001246,0.370366,Ascending vasa recta
RHOA,0.001512,0.550038,Ascending vasa recta
QKI,0.004791,0.495412,Ascending vasa recta
RPL3,0.004801,0.333423,Ascending vasa recta
PTMA,0.005269,0.395727,Ascending vasa recta
ADAMTS9,0.00719,0.655739,Ascending vasa recta
ACTG1,0.008195,0.299463,Ascending vasa recta
EEF1A1,0.009705,0.30945,Ascending vasa recta
C8orf4,0.015887,0.290373,Ascending vasa recta
TPT1,0.016118,0.457415,Ascending vasa recta
PSMA7,0.018034,0.425975,Ascending vasa recta
NPM1,0.040364,0.415495,Ascending vasa recta
RPLP2,0.041503,0.43752,Ascending vasa recta
HNRNPA2B1,0.081011,0.312327,Ascending vasa recta
RPL4,0.10712,0.440947,Ascending vasa recta
PTTG1IP,0.108596,0.477622,Ascending vasa recta
RPS16,0.122881,0.351405,Ascending vasa recta
RPL10,0.131099,0.381799,Ascending vasa recta
RPS8,0.185557,0.35796,Ascending vasa recta
H3F3B,0.275968,0.303859,Ascending vasa recta
PABPC1,0.441889,0.404225,Ascending vasa recta
RPS27A,0.52337,0.269965,Ascending vasa recta
JAK1,0.815588,0.354499,Ascending vasa recta
RPS12,1,0.393687,Ascending vasa recta
FTH1,1,0.277117,Ascending vasa recta
RPL13A,1,0.287968,Ascending vasa recta
RPL18,1,0.32918,Ascending vasa recta
PRDX1,1,0.255121,Ascending vasa recta
PPFIBP1,1,0.296056,Ascending vasa recta
RPL5,1,0.326087,Ascending vasa recta
SPTBN1,1,0.307048,Ascending vasa recta
UBE2D3,1,0.384262,Ascending vasa recta
AKT3,1,0.304557,Ascending vasa recta
TMTC2,1,0.444904,Ascending vasa recta
YWHAB,1,0.297725,Ascending vasa recta
ARHGAP29,1,0.283062,Ascending vasa recta
CD63,1,0.324069,Ascending vasa recta
RBMS1,1,0.282728,Ascending vasa recta
AHNAK,1,0.332985,Ascending vasa recta
RPS19,1,0.333157,Ascending vasa recta
RPS23,1,0.318616,Ascending vasa recta
NCL,1,0.309453,Ascending vasa recta
RPL8,1,0.280545,Ascending vasa recta
GNB2L1,1,0.305596,Ascending vasa recta
CANX,1,0.283814,Ascending vasa recta
HNRNPDL,1,0.292552,Ascending vasa recta
MEF2A,1,0.25907,Ascending vasa recta
SASH1,1,0.345435,Ascending vasa recta
XRCC5,1,0.328637,Ascending vasa recta
PALMD,0,1.750188,Descending vasa recta
CD93,0,1.72979,Descending vasa recta
PECAM1,4.32E-303,2.0205,Descending vasa recta
ADGRL4,1.62E-269,1.775765,Descending vasa recta
CLDN5,6.46E-244,1.765548,Descending vasa recta
ADAMTS6,1.86E-241,2.217436,Descending vasa recta
TIMP3,3.93E-227,2.373288,Descending vasa recta
TM4SF1,4.93E-227,2.046119,Descending vasa recta
SRGN,8.30E-189,1.810547,Descending vasa recta
VIM,2.22E-148,2.059527,Descending vasa recta
A2M,2.85E-143,1.652999,Descending vasa recta
PLPP1,2.80E-130,1.879627,Descending vasa recta
SYN3,8.35E-129,1.628854,Descending vasa recta
C10orf10,1.11E-126,1.603613,Descending vasa recta
MEIS2,2.18E-114,1.617596,Descending vasa recta
EGFL7,2.67E-111,1.297379,Descending vasa recta
TMTC1,1.33E-109,1.513336,Descending vasa recta
PTPRB,5.09E-96,1.32562,Descending vasa recta
SOX5,2.94E-93,1.541807,Descending vasa recta
TCF4,1.56E-82,1.372279,Descending vasa recta
ENPP2,3.71E-82,1.54541,Descending vasa recta
HLA-DRB1,1.63E-78,1.47758,Descending vasa recta
FLT1,2.35E-78,1.315686,Descending vasa recta
PODXL,2.65E-78,1.099779,Descending vasa recta
EPAS1,1.54E-75,1.442049,Descending vasa recta
LDB2,4.00E-73,1.317997,Descending vasa recta
HLA-E,6.94E-71,1.364812,Descending vasa recta
ELMO1,2.18E-66,1.26274,Descending vasa recta
KCTD12,1.12E-65,1.303931,Descending vasa recta
AQP1,2.99E-65,1.44989,Descending vasa recta
ABI3BP,4.10E-61,1.515596,Descending vasa recta
EMCN,1.93E-60,0.9729,Descending vasa recta
ADGRF5,1.26E-50,0.904937,Descending vasa recta
STOM,2.67E-50,1.179102,Descending vasa recta
